,event,fulldate,cov_all,grid_cell
4184,1,2015-11-16,0.432432432432432,1119
4185,2,2016-01-26,0.5135135135135129,1119
4186,3,2016-12-07,0.594594594594595,1119
4187,4,2017-01-18,0.7027027027027031,1119
4188,1,2015-11-14,0.440677966101695,1120
4189,2,2016-02-01,0.135593220338983,1120
4190,3,2016-12-06,0.49152542372881397,1120
4191,4,2017-01-19,0.559322033898305,1120
4192,1,2015-11-16,0.5714285714285711,1121
4193,2,2016-01-25,0.5,1121
4194,3,2016-12-05,0.547619047619048,1121
4195,4,2017-02-06,0.44047619047619,1121
4196,1,2015-11-16,0.463768115942029,1122
4197,2,2016-01-25,0.159420289855072,1122
4198,3,2016-12-06,0.33333333333333304,1122
4199,4,2017-02-07,0.159420289855072,1122
4200,1,2015-11-25,0.615384615384615,1123
4201,2,2016-01-26,0.23076923076923103,1123
4202,3,2016-12-05,0.384615384615385,1123
4203,4,2017-02-06,0.538461538461538,1123
4204,1,2015-11-25,0.666666666666667,1128
4205,2,2016-01-26,0.0,1128
4206,3,2016-12-07,0.0,1128
4207,4,2017-01-25,0.0,1128
4208,1,2015-11-18,0.0,1129
4209,2,2016-01-26,0.0,1129
4210,3,2016-12-06,0.9,1129
4211,4,2017-02-07,0.1,1129
4212,1,2015-11-16,0.7647058823529409,1130
4213,2,2016-01-25,0.647058823529412,1130
4214,3,2016-12-05,0.0588235294117647,1130
4215,4,2017-02-06,0.11764705882352902,1130
4216,1,2015-11-17,0.666666666666667,1133
4217,2,2016-01-25,0.2,1133
4218,3,2016-12-06,0.33333333333333304,1133
4219,4,2017-02-07,0.2,1133
4220,1,2015-11-25,0.47058823529411803,1134
4221,2,2016-01-25,0.23529411764705901,1134
4222,3,2016-12-05,0.3529411764705879,1134
4223,4,2017-02-07,0.294117647058824,1134
4224,1,2015-11-16,0.833333333333333,1135
4225,2,2016-01-25,0.5,1135
4226,3,2016-12-06,0.833333333333333,1135
4227,4,2017-02-06,0.666666666666667,1135
4228,1,2015-11-16,0.29787234042553196,1136
4229,2,2016-01-26,0.276595744680851,1136
4230,3,2016-12-05,0.382978723404255,1136
4231,4,2017-02-06,0.319148936170213,1136
4232,1,2015-11-17,0.5,1142
4233,2,2016-01-26,0.0,1142
4234,3,2016-12-08,0.3,1142
4235,4,2017-01-25,0.0,1142
4236,1,2015-11-20,0.47619047619047605,1143
4237,2,2016-01-26,0.0,1143
4238,3,2016-12-07,0.0,1143
4239,4,2017-01-19,0.38095238095238104,1143
4240,1,2015-11-20,1.0,1144
4241,2,2016-01-26,0.0,1144
4242,3,2016-12-07,0.0,1144
4243,4,2017-01-25,0.0,1144
4244,1,2015-11-16,0.491803278688525,1145
4245,2,2016-01-25,0.36065573770491793,1145
4246,3,2016-12-05,0.262295081967213,1145
4247,4,2017-01-30,0.0327868852459016,1145
4248,1,2015-11-21,1.0,1146
4249,2,2016-01-25,0.5,1146
4250,3,2016-12-07,0.0,1146
4251,4,2017-01-25,0.0,1146
4252,1,2015-11-18,0.0,1147
4253,2,2016-01-26,0.0,1147
4254,3,2016-12-06,1.0,1147
4255,4,2017-02-07,1.0,1147
4256,1,2015-11-16,0.48387096774193505,1148
4257,2,2016-01-25,0.129032258064516,1148
4258,3,2016-12-05,0.516129032258065,1148
4259,4,2017-02-07,0.354838709677419,1148
4260,1,2015-11-16,0.615384615384615,1149
4261,2,2016-01-25,0.46153846153846206,1149
4262,3,2016-12-06,0.307692307692308,1149
4263,4,2017-01-18,0.0769230769230769,1149
4264,1,2015-11-17,0.609195402298851,1154
4265,2,2016-01-25,0.24137931034482799,1154
4266,3,2016-12-07,0.36781609195402293,1154
4267,4,2017-01-19,0.0229885057471264,1154
4268,1,2015-11-16,0.5,1155
4269,2,2016-02-01,0.0,1155
4270,3,2016-12-08,0.625,1155
4271,4,2017-01-19,0.5,1155
4272,1,2015-11-20,1.0,1156
4273,2,2016-01-26,0.0,1156
4274,3,2016-12-07,0.0,1156
4275,4,2017-01-25,0.0,1156
4276,1,2015-11-16,0.5142857142857139,1157
4277,2,2016-01-25,0.4571428571428571,1157
4278,3,2016-12-05,0.17142857142857096,1157
4279,4,2017-01-30,0.48571428571428604,1157
4280,1,2015-11-17,0.375,1158
4281,2,2016-01-26,0.0,1158
4282,3,2016-12-06,0.125,1158
4283,4,2017-01-30,0.5,1158
4284,1,2015-11-18,0.25,1159
4285,2,2016-01-26,0.125,1159
4286,3,2016-12-05,0.375,1159
4287,4,2017-01-17,0.5,1159
4288,1,2015-11-16,0.28571428571428603,1160
4289,2,2016-01-25,0.14285714285714302,1160
4290,3,2016-12-05,0.5714285714285711,1160
4291,4,2017-02-07,0.5714285714285711,1160
4292,1,2015-11-25,0.18181818181818202,1161
4293,2,2016-01-26,0.0,1161
4294,3,2016-12-06,0.45454545454545503,1161
4295,4,2017-02-07,0.272727272727273,1161
4296,1,2015-11-17,0.64,1162
4297,2,2016-01-25,0.24,1162
4298,3,2016-12-05,0.4,1162
4299,4,2017-02-07,0.44,1162
4300,1,2015-11-16,0.4,1168
4301,2,2016-01-25,0.1,1168
4302,3,2016-12-07,0.34,1168
4303,4,2017-01-19,0.26,1168
4304,1,2015-11-16,0.6428571428571429,1169
4305,2,2016-01-25,0.0714285714285714,1169
4306,3,2016-12-07,0.28571428571428603,1169
4307,4,2017-01-19,0.3571428571428571,1169
4308,1,2015-11-25,0.21739130434782603,1170
4309,2,2016-01-26,0.0,1170
4310,3,2016-12-05,0.130434782608696,1170
4311,4,2017-01-19,0.39130434782608703,1170
4312,1,2015-11-18,0.23076923076923103,1171
4313,2,2016-01-26,0.0,1171
4314,3,2016-12-05,0.615384615384615,1171
4315,4,2017-01-17,0.538461538461538,1171
4316,1,2015-11-20,0.2,1172
4317,2,2016-01-26,0.0,1172
4318,3,2016-12-07,0.0,1172
4319,4,2017-01-25,0.0,1172
4320,1,2015-11-20,0.214285714285714,1173
4321,2,2016-01-26,0.0,1173
4322,3,2016-12-05,0.3571428571428571,1173
4323,4,2017-01-25,0.0,1173
4324,1,2015-11-17,0.25,1174
4325,2,2016-01-25,0.0833333333333333,1174
4326,3,2016-12-07,0.166666666666667,1174
4327,4,2017-02-07,0.33333333333333304,1174
4328,1,2015-11-17,0.32,1175
4329,2,2016-01-25,0.24,1175
4330,3,2016-12-07,0.64,1175
4331,4,2017-01-28,0.24,1175
4332,1,2015-11-18,0.0,1176
4333,2,2016-01-26,0.0,1176
4334,3,2016-12-07,0.14285714285714302,1176
4335,4,2017-01-28,0.857142857142857,1176
4336,1,2015-11-17,0.6,1177
4337,2,2016-01-26,0.2,1177
4338,3,2016-12-07,0.0,1177
4339,4,2017-01-28,0.6,1177
4340,1,2015-11-18,0.5,1178
4341,2,2016-01-25,0.0625,1178
4342,3,2016-12-05,0.375,1178
4343,4,2017-01-17,0.3125,1178
4344,1,2015-11-16,0.3732394366197179,1179
4345,2,2016-01-25,0.147887323943662,1179
4346,3,2016-12-05,0.35915492957746503,1179
4347,4,2017-01-27,0.35915492957746503,1179
4348,1,2015-11-16,0.4166666666666671,1180
4349,2,2016-01-25,0.166666666666667,1180
4350,3,2016-12-05,0.29166666666666696,1180
4351,4,2017-01-25,0.25,1180
4352,1,2015-11-16,0.42,1187
4353,2,2016-01-25,0.12,1187
4354,3,2016-12-07,0.34,1187
4355,4,2017-01-19,0.4,1187
4356,1,2015-11-16,0.42592592592592604,1188
4357,2,2016-01-26,0.0,1188
4358,3,2016-12-07,0.222222222222222,1188
4359,4,2017-01-19,0.25925925925925897,1188
4360,1,2015-11-16,0.125,1189
4361,2,2016-01-25,0.40625,1189
4362,3,2016-12-06,0.5625,1189
4363,4,2017-01-18,0.625,1189
4364,1,2015-11-20,0.465822784810127,1190
4365,2,2016-01-25,0.30126582278481,1190
4366,3,2016-12-05,0.38987341772151896,1190
4367,4,2017-01-17,0.506329113924051,1190
4368,1,2015-11-20,0.44162436548223294,1191
4369,2,2016-01-25,0.192893401015228,1191
4370,3,2016-12-05,0.253807106598985,1191
4371,4,2017-01-17,0.375634517766497,1191
4372,1,2015-11-16,0.36440677966101703,1192
4373,2,2016-01-25,0.161016949152542,1192
4374,3,2016-12-05,0.38983050847457595,1192
4375,4,2017-01-17,0.38983050847457595,1192
4376,1,2015-11-17,0.166666666666667,1193
4377,2,2016-01-25,0.28333333333333305,1193
4378,3,2016-12-07,0.15,1193
4379,4,2017-01-28,0.46666666666666706,1193
4380,1,2015-11-16,0.46666666666666706,1194
4381,2,2016-01-25,0.3,1194
4382,3,2016-12-07,0.0333333333333333,1194
4383,4,2017-02-07,0.46666666666666706,1194
4384,1,2015-11-17,0.5,1195
4385,2,2016-01-26,0.6,1195
4386,3,2016-12-06,0.5,1195
4387,4,2017-02-07,0.133333333333333,1195
4388,1,2015-11-25,0.3833333333333329,1196
4389,2,2016-01-25,0.166666666666667,1196
4390,3,2016-12-07,0.23333333333333303,1196
4391,4,2017-01-18,0.4333333333333329,1196
4392,1,2015-11-16,0.462365591397849,1197
4393,2,2016-01-25,0.36559139784946204,1197
4394,3,2016-12-07,0.45161290322580605,1197
4395,4,2017-02-07,0.48387096774193505,1197
4396,1,2015-11-16,0.6,1198
4397,2,2016-01-26,0.0,1198
4398,3,2016-12-06,0.1,1198
4399,4,2017-01-31,0.1,1198
4400,1,2015-11-17,0.47368421052631604,1205
4401,2,2016-01-25,0.368421052631579,1205
4402,3,2016-12-07,0.631578947368421,1205
4403,4,2017-01-19,0.578947368421053,1205
4404,1,2015-11-17,0.537634408602151,1206
4405,2,2016-01-25,0.209677419354839,1206
4406,3,2016-12-07,0.478494623655914,1206
4407,4,2017-01-19,0.45161290322580605,1206
4408,1,2015-11-16,0.452380952380952,1207
4409,2,2016-01-25,0.3571428571428571,1207
4410,3,2016-12-07,0.452380952380952,1207
4411,4,2017-01-18,0.523809523809524,1207
4412,1,2015-11-16,0.36363636363636404,1208
4413,2,2016-01-25,0.33333333333333304,1208
4414,3,2016-12-07,0.409090909090909,1208
4415,4,2017-01-19,0.43939393939393895,1208
4416,1,2015-11-16,0.38724373576309795,1209
4417,2,2016-01-25,0.31890660592255105,1209
4418,3,2016-12-06,0.42369020501139,1209
4419,4,2017-01-18,0.453302961275626,1209
4420,1,2015-11-17,0.362796833773087,1210
4421,2,2016-01-25,0.25461741424802103,1210
4422,3,2016-12-06,0.362796833773087,1210
4423,4,2017-01-18,0.4485488126649079,1210
4424,1,2015-11-16,0.389033942558747,1211
4425,2,2016-01-25,0.22845953002611,1211
4426,3,2016-12-06,0.309399477806789,1211
4427,4,2017-01-18,0.36161879895561405,1211
4428,1,2015-11-17,0.38162544169611295,1212
4429,2,2016-01-25,0.197879858657244,1212
4430,3,2016-12-06,0.416961130742049,1212
4431,4,2017-01-18,0.4522968197879861,1212
4432,1,2015-11-16,0.0526315789473684,1213
4433,2,2016-01-25,0.131578947368421,1213
4434,3,2016-12-06,0.0789473684210526,1213
4435,4,2017-01-18,0.47368421052631604,1213
4436,1,2015-11-16,0.42857142857142894,1214
4437,2,2016-01-26,0.214285714285714,1214
4438,3,2016-12-07,0.0,1214
4439,4,2017-01-18,0.14285714285714302,1214
4440,1,2015-11-18,0.0,1215
4441,2,2016-01-26,0.33333333333333304,1215
4442,3,2016-12-07,0.0,1215
4443,4,2017-01-18,0.0,1215
4444,1,2015-11-18,1.0,1216
4445,2,2016-01-26,0.0,1216
4446,3,2016-12-07,0.0,1216
4447,4,2017-01-25,0.0,1216
4448,1,2015-11-17,0.21875,1222
4449,2,2016-01-26,0.3125,1222
4450,3,2016-12-07,0.4375,1222
4451,4,2017-01-18,0.53125,1222
4452,1,2015-11-16,0.46875,1223
4453,2,2016-01-25,0.390625,1223
4454,3,2016-12-07,0.515625,1223
4455,4,2017-01-18,0.65625,1223
4456,1,2015-11-16,0.301369863013699,1224
4457,2,2016-01-25,0.301369863013699,1224
4458,3,2016-12-07,0.534246575342466,1224
4459,4,2017-01-18,0.534246575342466,1224
4460,1,2015-11-18,0.0,1225
4461,2,2016-01-26,0.0,1225
4462,3,2016-12-06,0.4,1225
4463,4,2017-01-28,0.4,1225
4464,1,2015-11-17,0.386064030131827,1226
4465,2,2016-01-25,0.303201506591337,1226
4466,3,2016-12-06,0.504708097928437,1226
4467,4,2017-01-17,0.470809792843691,1226
4468,1,2015-11-16,0.4194528875379939,1227
4469,2,2016-01-25,0.37082066869300895,1227
4470,3,2016-12-06,0.437689969604863,1227
4471,4,2017-01-18,0.45288753799392106,1227
4472,1,2015-11-17,0.444444444444444,1230
4473,2,2016-01-25,0.407407407407407,1230
4474,3,2016-12-10,0.222222222222222,1230
4475,4,2017-01-21,0.555555555555556,1230
4476,1,2015-11-18,1.0,1231
4477,2,2016-01-26,0.0,1231
4478,3,2016-12-07,0.0,1231
4479,4,2017-01-25,0.0,1231
4480,1,2015-11-16,0.826086956521739,1232
4481,2,2016-01-25,0.608695652173913,1232
4482,3,2016-12-07,0.4782608695652171,1232
4483,4,2017-01-18,0.565217391304348,1232
4484,1,2015-11-18,0.0,1233
4485,2,2016-01-26,0.0,1233
4486,3,2016-12-07,1.0,1233
4487,4,2017-01-25,0.0,1233
4488,1,2015-11-17,0.916666666666667,1234
4489,2,2016-01-26,0.0,1234
4490,3,2016-12-07,0.0,1234
4491,4,2017-01-25,0.0,1234
4492,1,2015-11-18,0.0,1235
4493,2,2016-01-26,0.0,1235
4494,3,2016-12-07,0.0,1235
4495,4,2017-01-18,0.8,1235
4496,1,2015-11-16,0.56140350877193,1237
4497,2,2016-01-25,0.631578947368421,1237
4498,3,2016-12-06,0.5964912280701751,1237
4499,4,2017-01-19,0.543859649122807,1237
4500,1,2015-11-16,0.28571428571428603,1238
4501,2,2016-01-25,0.28571428571428603,1238
4502,3,2016-12-06,0.38095238095238104,1238
4503,4,2017-01-19,0.69047619047619,1238
4504,1,2015-11-16,0.36144578313253,1239
4505,2,2016-01-25,0.313253012048193,1239
4506,3,2016-12-06,0.4939759036144579,1239
4507,4,2017-01-20,0.409638554216867,1239
4508,1,2015-11-18,0.33333333333333304,1240
4509,2,2016-01-25,0.666666666666667,1240
4510,3,2016-12-07,0.666666666666667,1240
4511,4,2017-02-08,0.666666666666667,1240
4512,1,2015-11-18,0.5,1241
4513,2,2016-01-25,0.5,1241
4514,3,2016-12-07,0.0,1241
4515,4,2017-01-18,0.125,1241
4516,1,2015-11-17,0.6071428571428571,1242
4517,2,2016-01-26,0.5714285714285711,1242
4518,3,2016-12-07,0.8214285714285708,1242
4519,4,2017-01-18,0.5714285714285711,1242
4520,1,2015-11-16,0.475,1243
4521,2,2016-01-25,0.375,1243
4522,3,2016-12-07,0.5625,1243
4523,4,2017-01-18,0.55,1243
4524,1,2015-11-16,0.432203389830508,1244
4525,2,2016-01-25,0.271186440677966,1244
4526,3,2016-12-07,0.474576271186441,1244
4527,4,2017-01-18,0.508474576271186,1244
4528,1,2015-11-25,0.42857142857142894,1245
4529,2,2016-01-25,0.0714285714285714,1245
4530,3,2016-12-07,0.28571428571428603,1245
4531,4,2017-01-18,0.5,1245
4532,1,2015-11-25,0.7142857142857142,1246
4533,2,2016-01-25,0.5714285714285711,1246
4534,3,2016-12-07,0.28571428571428603,1246
4535,4,2017-01-25,0.0,1246
4536,1,2015-11-16,0.583333333333333,1247
4537,2,2016-01-26,0.5,1247
4538,3,2016-12-06,0.25,1247
4539,4,2017-02-08,0.5,1247
4540,1,2015-11-16,0.7692307692307689,1248
4541,2,2016-01-26,0.42307692307692296,1248
4542,3,2016-12-07,0.0384615384615385,1248
4543,4,2017-01-18,0.576923076923077,1248
4544,1,2015-11-17,0.375,1249
4545,2,2016-01-26,0.0833333333333333,1249
4546,3,2016-12-07,0.138888888888889,1249
4547,4,2017-01-21,0.597222222222222,1249
4548,1,2015-11-17,0.266666666666667,1250
4549,2,2016-01-25,0.6,1250
4550,3,2016-12-07,0.566666666666667,1250
4551,4,2017-01-19,0.6,1250
4552,1,2015-11-17,0.38028169014084495,1251
4553,2,2016-01-25,0.338028169014085,1251
4554,3,2016-12-07,0.394366197183099,1251
4555,4,2017-01-19,0.25352112676056304,1251
4556,1,2015-11-16,0.3571428571428571,1252
4557,2,2016-01-25,0.3,1252
4558,3,2016-12-06,0.38571428571428606,1252
4559,4,2017-01-19,0.414285714285714,1252
4560,1,2015-11-16,0.41111111111111104,1253
4561,2,2016-01-25,0.311111111111111,1253
4562,3,2016-12-06,0.444444444444444,1253
4563,4,2017-01-19,0.444444444444444,1253
4564,1,2015-11-16,0.41875,1254
4565,2,2016-01-25,0.425,1254
4566,3,2016-12-06,0.51875,1254
4567,4,2017-01-20,0.55625,1254
4568,1,2015-11-16,0.54,1255
4569,2,2016-01-25,0.32,1255
4570,3,2016-12-07,0.5,1255
4571,4,2017-01-18,0.58,1255
4572,1,2015-11-16,0.529411764705882,1256
4573,2,2016-01-26,0.17647058823529396,1256
4574,3,2016-12-07,0.294117647058824,1256
4575,4,2017-01-18,0.47058823529411803,1256
4576,1,2015-11-16,0.4571428571428571,1257
4577,2,2016-01-25,0.40952380952381,1257
4578,3,2016-12-07,0.48571428571428604,1257
4579,4,2017-01-18,0.40952380952381,1257
4580,1,2015-11-16,0.42857142857142894,1258
4581,2,2016-01-25,0.22857142857142898,1258
4582,3,2016-12-06,0.5714285714285711,1258
4583,4,2017-01-18,0.5714285714285711,1258
4584,1,2015-11-17,0.419354838709677,1259
4585,2,2016-01-25,0.22580645161290303,1259
4586,3,2016-12-06,0.419354838709677,1259
4587,4,2017-01-18,0.435483870967742,1259
4588,1,2015-11-17,1.0,1260
4589,2,2016-01-26,0.0,1260
4590,3,2016-12-07,0.0,1260
4591,4,2017-01-18,0.625,1260
4592,1,2015-11-17,0.6190476190476191,1261
4593,2,2016-01-25,0.6,1261
4594,3,2016-12-07,0.6380952380952379,1261
4595,4,2017-01-18,0.6571428571428571,1261
4596,1,2015-11-17,0.3974358974358971,1262
4597,2,2016-01-26,0.153846153846154,1262
4598,3,2016-12-07,0.41025641025640996,1262
4599,4,2017-01-20,0.44871794871794896,1262
4600,1,2015-11-17,0.43902439024390205,1263
4601,2,2016-01-26,0.0975609756097561,1263
4602,3,2016-12-06,0.536585365853659,1263
4603,4,2017-01-21,0.146341463414634,1263
4604,1,2015-11-16,0.47619047619047605,1264
4605,2,2016-01-25,0.33333333333333304,1264
4606,3,2016-12-06,0.5,1264
4607,4,2017-01-19,0.5714285714285711,1264
4608,1,2015-11-16,0.272727272727273,1265
4609,2,2016-02-02,0.545454545454545,1265
4610,3,2016-12-06,0.7272727272727271,1265
4611,4,2017-01-19,0.6363636363636359,1265
4612,1,2015-11-18,0.375,1266
4613,2,2016-01-26,0.229166666666667,1266
4614,3,2016-12-07,0.33333333333333304,1266
4615,4,2017-01-18,0.27083333333333304,1266
4616,1,2015-11-16,0.5714285714285711,1267
4617,2,2016-01-25,0.3928571428571429,1267
4618,3,2016-12-07,0.6071428571428571,1267
4619,4,2017-01-18,0.535714285714286,1267
4620,1,2015-11-16,0.6,1268
4621,2,2016-01-25,0.37142857142857105,1268
4622,3,2016-12-06,0.22857142857142898,1268
4623,4,2017-01-18,0.42857142857142894,1268
4624,1,2015-11-16,0.5537190082644631,1269
4625,2,2016-01-25,0.47933884297520707,1269
4626,3,2016-12-07,0.5537190082644631,1269
4627,4,2017-01-18,0.45454545454545503,1269
4628,1,2015-11-16,0.41706161137440795,1270
4629,2,2016-01-26,0.42180094786729905,1270
4630,3,2016-12-07,0.478672985781991,1270
4631,4,2017-01-19,0.45971563981042696,1270
4632,1,2015-11-16,0.511278195488722,1271
4633,2,2016-01-25,0.45112781954887204,1271
4634,3,2016-12-07,0.45864661654135297,1271
4635,4,2017-01-18,0.4962406015037589,1271
4636,1,2015-11-21,0.33333333333333304,1272
4637,2,2016-01-25,0.38888888888888895,1272
4638,3,2016-12-07,0.5,1272
4639,4,2017-01-18,0.33333333333333304,1272
4640,1,2015-11-18,0.0,1273
4641,2,2016-01-26,0.0,1273
4642,3,2016-12-07,0.916666666666667,1273
4643,4,2017-01-19,0.666666666666667,1273
4644,1,2015-11-17,0.5,1274
4645,2,2016-01-26,0.5,1274
4646,3,2016-12-07,0.7272727272727271,1274
4647,4,2017-01-18,0.590909090909091,1274
4648,1,2015-11-18,0.0,1275
4649,2,2016-01-25,0.125,1275
4650,3,2016-12-07,0.75,1275
4651,4,2017-01-18,0.5,1275
4652,1,2015-11-17,0.348837209302326,1276
4653,2,2016-01-25,0.24418604651162804,1276
4654,3,2016-12-06,0.348837209302326,1276
4655,4,2017-01-21,0.337209302325581,1276
4656,1,2015-11-17,0.512987012987013,1277
4657,2,2016-01-26,0.3571428571428571,1277
4658,3,2016-12-06,0.3571428571428571,1277
4659,4,2017-01-21,0.5064935064935061,1277
4660,1,2015-11-16,0.4583333333333329,1278
4661,2,2016-02-01,0.402777777777778,1278
4662,3,2016-12-07,0.527777777777778,1278
4663,4,2017-01-18,0.111111111111111,1278
4664,1,2015-11-17,0.448275862068966,1279
4665,2,2016-02-02,0.5517241379310339,1279
4666,3,2016-12-07,0.586206896551724,1279
4667,4,2017-01-18,0.137931034482759,1279
4668,1,2015-11-17,0.28,1280
4669,2,2016-01-25,0.28,1280
4670,3,2016-12-06,0.48,1280
4671,4,2017-01-21,0.64,1280
4672,1,2015-11-17,0.48387096774193505,1281
4673,2,2016-01-26,0.0,1281
4674,3,2016-12-07,0.29032258064516103,1281
4675,4,2017-01-18,0.258064516129032,1281
4676,1,2015-11-17,0.34615384615384603,1282
4677,2,2016-01-26,0.0,1282
4678,3,2016-12-07,0.269230769230769,1282
4679,4,2017-01-18,0.153846153846154,1282
4680,1,2015-11-18,0.0,1283
4681,2,2016-01-26,0.0,1283
4682,3,2016-12-07,0.0,1283
4683,4,2017-01-21,1.0,1283
4684,1,2015-11-18,1.0,1284
4685,2,2016-01-26,0.0,1284
4686,3,2016-12-07,0.0,1284
4687,4,2017-01-25,0.0,1284
4688,1,2015-11-18,0.75,1285
4689,2,2016-01-26,0.0,1285
4690,3,2016-12-07,0.166666666666667,1285
4691,4,2017-01-25,0.0,1285
4692,1,2015-11-18,0.5,1286
4693,2,2016-01-26,0.0,1286
4694,3,2016-12-07,0.0,1286
4695,4,2017-01-25,0.0,1286
4696,1,2015-11-18,0.4,1287
4697,2,2016-01-26,0.0,1287
4698,3,2016-12-07,0.0,1287
4699,4,2017-01-25,0.0,1287
4700,1,2015-11-16,0.277777777777778,1288
4701,2,2016-01-26,0.185185185185185,1288
4702,3,2016-12-07,0.444444444444444,1288
4703,4,2017-01-18,0.37037037037037,1288
4704,1,2015-11-16,0.36363636363636404,1289
4705,2,2016-01-26,0.0909090909090909,1289
4706,3,2016-12-07,0.545454545454545,1289
4707,4,2017-01-21,0.6363636363636359,1289
4708,1,2015-11-17,0.290909090909091,1290
4709,2,2016-01-26,0.0,1290
4710,3,2016-12-07,0.381818181818182,1290
4711,4,2017-01-19,0.4,1290
4712,1,2015-11-18,1.0,1291
4713,2,2016-01-26,0.0,1291
4714,3,2016-12-07,0.0,1291
4715,4,2017-01-25,0.0,1291
4716,1,2015-11-18,1.0,1292
4717,2,2016-01-26,0.0,1292
4718,3,2016-12-07,0.0,1292
4719,4,2017-01-25,0.0,1292
4720,1,2015-11-17,0.2,1293
4721,2,2016-01-26,0.46666666666666706,1293
4722,3,2016-12-07,0.46666666666666706,1293
4723,4,2017-01-18,0.266666666666667,1293
4724,1,2015-11-16,0.46875,1294
4725,2,2016-01-26,0.28125,1294
4726,3,2016-12-07,0.40625,1294
4727,4,2017-01-18,0.5625,1294
4728,1,2015-11-16,0.411764705882353,1295
4729,2,2016-01-26,0.10294117647058802,1295
4730,3,2016-12-07,0.23529411764705901,1295
4731,4,2017-01-19,0.20588235294117604,1295
4732,1,2015-11-17,0.315789473684211,1296
4733,2,2016-01-26,0.10526315789473699,1296
4734,3,2016-12-07,0.315789473684211,1296
4735,4,2017-01-19,0.421052631578947,1296
4736,1,2015-11-17,0.33333333333333304,1297
4737,2,2016-01-26,0.25,1297
4738,3,2016-12-07,0.4791666666666671,1297
4739,4,2017-01-18,0.125,1297
4740,1,2015-11-16,0.25,1298
4741,2,2016-01-26,0.214285714285714,1298
4742,3,2016-12-07,0.375,1298
4743,4,2017-01-19,0.14285714285714302,1298
4744,1,2015-11-16,0.33333333333333304,1299
4745,2,2016-01-26,0.0,1299
4746,3,2016-12-07,0.5333333333333329,1299
4747,4,2017-01-19,0.2,1299
4748,1,2015-11-16,0.5,1301
4749,2,2016-01-26,0.0,1301
4750,3,2016-12-07,0.25,1301
4751,4,2017-01-19,0.4166666666666671,1301
